UserID,priority
3184,3
3199,3
3205,3
3206,3
3207,3
3209,3
3210,3
3221,3
3222,3
3227,3
3229,3
3231,3
3245,3
3272,3
3273,3
3279,3
3287,3
3293,3
3301,3
3315,3
3325,3
3328,3
3332,3
3335,3
3336,3
3337,3
3340,3
3342,3
3349,3
3359,3
3364,3
3371,3
3380,3
3382,3
3384,3
3386,3
3395,3
3396,3
3400,3
3401,3
3417,3
3425,3
3426,3
3431,3
3439,3
3440,3
3446,3
3455,3
3462,3
3465,3
3470,3
3471,3
3480,3
3485,3
3495,3
3499,3
3528,3
3538,3
3539,3
3541,3
3545,3
3559,3
3563,3
3571,3
3574,3
3578,3
3579,3
3580,3
3587,3
3592,3
3609,3
3624,3
3631,3
3643,3
3660,3
3661,3
3666,3
3667,3
3679,3
3682,3
3684,3
3691,3
3693,3
3695,3
3697,3
3700,3
3708,3
3711,3
3716,3
3724,3
3736,3
3738,3
3742,3
3756,3
3758,3
3762,3
3769,3
3771,3
3779,3
3784,3
3806,3
3813,3
3816,3
3817,3
3822,3
3824,3
3827,3
3842,3
3844,3
3870,3
3888,3
3895,3
3901,3
3914,3
3925,3
3927,3
3933,3
3935,3
3936,3
3944,3
3955,3
3960,3
3961,3
3964,3
3969,3
3978,3
3988,3
3992,3
3996,3
3999,3
4007,3
4019,3
4033,3
4043,3
4051,3
4053,3
4067,3
4072,3
4082,3
4088,3
4129,3
4131,3
4141,3
4149,3
4153,3
4161,3
4165,3
4167,3
4174,3
4177,3
4187,3
4196,3
4198,3
4202,3
4206,3
4210,3
4216,3
4226,3
4231,3
4232,3
4234,3
4241,3
4248,3
4268,3
4278,3
4279,3
4283,3
4286,3
4287,3
4290,3
4302,3
4368,3
4370,3
4379,3
4383,3
4390,3
4394,3
4395,3
4397,3
4398,3
4406,3
4411,3
4413,3
4420,3
4427,3
4435,3
4445,3
4466,3
4473,3
4475,3
4478,3
4489,3
4492,3
4494,3
4496,3
4500,3
4501,3
4517,3
4520,3
4522,3
4534,3
4535,3
4542,3
4546,3
4559,3
4578,3
4585,3
4587,3
4589,3
4590,3
4594,3
4595,3
4597,3
4602,3
4616,3
4617,3
4620,3
4626,3
4627,3
4631,3
4632,3
4639,3
4641,3
4645,3
4657,3
4660,3
4663,3
4669,3
4670,3
4677,3
4678,3
4679,3
4680,3
4683,3
4686,3
4687,3
4690,3
4697,3
4698,3
4699,3
4703,3
4705,3
4716,3
4717,3
4723,3
4730,3
4735,3
4738,3
4743,3
4749,3
4750,3
4753,3
4756,3
4757,3
4761,3
4770,3
4775,3
4779,3
4780,3
4781,3
4785,3
4792,3
4793,3
4801,3
4804,3
4807,3
4808,3
4817,3
4819,3
4820,3
4828,3
4833,3
4835,3
4837,3
4840,3
4843,3
4848,3
4855,3
4858,3
4860,3
4861,3
4864,3
4867,3
4874,3
4879,3
4880,3
4883,3
4890,3
4893,3
4896,3
4897,3
4900,3
4902,3
4904,3
4906,3
4913,3
4914,3
4916,3
4923,3
4926,3
4929,3
4930,3
4936,3
4937,3
4941,3
4943,3
4947,3
4952,3
4954,3
4956,3
4958,3
4969,3
4972,3
4977,3
4982,3
4985,3
4989,3
4994,3
5007,3
5017,3
5048,3
5103,3
5142,3
5143,3
5144,3
5146,3
5148,3
5155,3
5164,3
5166,3
5169,3
5177,3
5189,3
5190,3
5200,3
5209,3
5214,3
5221,3
5222,3
5230,3
5234,3
5236,3
5242,3
5243,3
5245,3
5247,3
5257,3
5268,3
5269,3
5276,3
5280,3
5284,3
5303,3
5314,3
5324,3
5337,3
5353,3
5365,3
5379,3
5384,3
5388,3
5390,3
5406,3
5411,3
5427,3
5452,3
5460,3
5461,3
5479,3
5496,3
5504,3
5524,3
5526,3
5533,3
5549,3
5556,3
5563,3
5575,3
5576,3
5604,3
5607,3
5608,3
5667,3
5669,3
5676,3
5686,3
5695,3
5696,3
5697,3
5703,3
5711,3
5714,3
5717,3
5722,3
5728,3
5735,3
5736,3
5737,3
5739,3
5749,3
5764,3
5780,3
5798,3
5799,3
5808,3
5812,3
5822,3
5831,3
5843,3
5844,3
5845,3
5847,3
5854,3
5862,3
5908,3
5917,3
5947,3
5958,3
5966,3
5970,3
5975,3
5982,3
5994,3
5996,3
6027,3
6031,3
6037,3
6038,3
6040,3
6046,3
6047,3
6056,3
6058,3
6071,3
6078,3
6089,3
6112,3
6116,3
6120,3
6122,3
6125,3
6135,3
6139,3
6140,3
6150,3
6152,3
6155,3
6156,3
6159,3
6179,3
6182,3
6186,3
6193,3
6198,3
6199,3
6207,3
6220,3
6226,3
6247,3
6250,3
6252,3
6263,3
6276,3
6278,3
6292,3
6307,3
6308,3
6309,3
6311,3
6312,3
6329,3
6335,3
6336,3
6340,3
6343,3
6398,3
6421,3
6425,3
6437,3
6439,3
6453,3
6458,3
6461,3
6466,3
6489,3
6503,3
6507,3
6547,3
6560,3
6566,3
6568,3
6571,3
6572,3
6594,3
6598,3
6613,3
6623,3
6691,3
6704,3
6710,3
6714,3
6725,3
6752,3
6756,3
6763,3
6764,3
6766,3
6771,3
6794,3
6797,3
6798,3
6804,3
6807,3
6827,3
6837,3
6860,3
6888,3
6890,3
6892,3
6894,3
6903,3
6923,3
6959,3
6969,3
6994,3
7015,3
7038,3
7049,3
7086,3
7099,3
7126,3
7140,3
7164,3
7166,3
7179,3
7180,3
7233,3
7242,3
7250,3
7275,3
7309,3
7319,3
7365,3
7371,3
7379,3
7466,3
7468,3
7472,3
7487,3
7488,3
7497,3
7511,3
7515,3
7525,3
7575,3
7578,3
7606,3
7618,3
7638,3
7653,3
7739,3
7778,3
7818,3
7829,3
7840,3
7867,3
7941,3
7990,3
8009,3
8031,3
8090,3
8101,3
8109,3
8159,3
8170,3
8179,3
8204,3
8238,3
8246,3
8266,3
8295,3
8300,3
8301,3
8337,3
8343,3
8345,3
8363,3
8375,3
8384,3
8399,3
8400,3
8404,3
8444,3
8445,3
8447,3
8452,3
8458,3
8462,3
8464,3
8466,3
8469,3
8470,3
8472,3
8474,3
8489,3
8490,3
8491,3
8588,3
8606,3
8607,3
8629,3
8666,3
8668,3
8670,3
8679,3
8680,3
8695,3
8696,3
8704,3
8706,3
8709,3
8718,3
8723,3
8738,3
8739,3
8741,3
8747,3
8748,3
8769,3
8772,3
8774,3
8787,3
8797,3
8821,3
8823,3
8831,3
8844,3
8864,3
8887,3
8922,3
8923,3
8939,3
8941,3
8963,3
8979,3
9023,3
9063,3
9097,3
9103,3
9106,3
9108,3
9190,3
9201,3
9213,3
9214,3
9263,3
9294,3
9299,3
9343,3
9382,3
9388,3
9395,3
9449,3
9497,3
9522,3
9523,3
9532,3
9551,3
9590,3
9591,3
9608,3
9618,3
9622,3
9637,3
9647,3
9651,3
9656,3
9683,3
9814,3
9833,3
9839,3
9851,3
9857,3
9861,3
9867,3
9873,3
9874,3
9891,3
9911,3
9923,3
9936,3
10001,3
10002,3
10026,3
10034,3
10039,3
10067,3
10075,3
10100,3
10101,3
10107,3
10122,3
10129,3
10131,3
10132,3
10137,3
10142,3
10146,3
10147,3
10152,3
10153,3
10158,3
10167,3
10173,3
10174,3
10176,3
10182,3
10184,3
10190,3
10192,3
10196,3
10206,3
10218,3
10220,3
10222,3
10233,3
10245,3
10248,3
10251,3
10264,3
10270,3
10274,3
10282,3
10290,3
10298,3
10302,3
10367,3
10368,3
10374,3
10378,3
10379,3
10388,3
10393,3
10395,3
10396,3
10410,3
10426,3
10441,3
10445,3
10450,3
10456,3
10463,3
10467,3
10468,3
10507,3
10516,3
10541,3
10557,3
10582,3
10603,3
10610,3
10616,3
10624,3
10636,3
10643,3
10672,3
10677,3
10694,3
10695,3
10699,3
10701,3
10706,3
10714,3
10716,3
10720,3
10721,3
10727,3
10730,3
10731,3
10757,3
10760,3
10761,3
10762,3
10763,3
10781,3
10812,3
10815,3
10823,3
10829,3
10832,3
10837,3
10844,3
10847,3
10851,3
10858,3
10864,3
10869,3
10889,3
10891,3
10911,3
10912,3
10917,3
10923,3
10928,3
10931,3
10938,3
10962,3
10971,3
10974,3
10990,3
10994,3
11000,3
11004,3
11006,3
11008,3
11019,3
11025,3
11028,3
11030,3
11032,3
11041,3
11043,3
11051,3
11053,3
11054,3
11056,3
11060,3
11070,3
11075,3
11081,3
11084,3
11096,3
11097,3
11098,3
11102,3
11105,3
11109,3
11135,3
11147,3
11166,3
11169,3
11173,3
11199,3
11200,3
11204,3
11206,3
11224,3
11227,3
11244,3
11246,3
11255,3
11258,3
11259,3
11261,3
11263,3
11264,3
11266,3
11267,3
11275,3
11284,3
11289,3
11295,3
11296,3
11315,3
11336,3
11351,3
11361,3
11366,3
11372,3
11431,3
11543,3
11544,3
11556,3
11557,3
11595,3
11601,3
11611,3
11638,3
11673,3
11682,3
11687,3
11708,3
11730,3
11740,3
11742,3
11745,3
11760,3
11786,3
11843,3
11890,3
11896,3
11902,3
11930,3
11957,3
11971,3
11975,3
12033,3
12044,3
12050,3
12052,3
12060,3
12082,3
12092,3
12185,3
12196,3
12213,3
12228,3
12237,3
12252,3
12269,3
12270,3
12278,3
12295,3
12302,3
12305,3
12321,3
12327,3
12338,3
12369,3
12373,3
12401,3
12413,3
12456,3
12501,3
12505,3
12511,3
12545,3
12546,3
12576,3
12602,3
12622,3
12629,3
12642,3
12675,3
12689,3
12692,3
12696,3
12698,3
12701,3
12720,3
12722,3
12729,3
12766,3
12768,3
12772,3
12788,3
12804,3
12850,3
12867,3
12876,3
12879,3
12888,3
12899,3
12911,3
12937,3
12942,3
12948,3
12951,3
12982,3
12999,3
13007,3
13014,3
13035,3
13080,3
13090,3
13137,3
13141,3
13179,3
13204,3
13244,3
13256,3
13270,3
13338,3
13377,3
13389,3
13398,3
13434,3
13436,3
13438,3
13460,3
13484,3
13485,3
13532,3
13536,3
13549,3
13561,3
13629,3
13650,3
13666,3
13756,3
13759,3
13770,3
13825,3
13832,3
13902,3
13989,3
14040,3
14041,3
14068,3
14155,3
14228,3
14406,3
14412,3
14415,3
14420,3
14428,3
14441,3
14443,3
14447,3
14457,3
14472,3
14509,3
14522,3
14537,3
14541,3
14553,3
14560,3
14655,3
14660,3
14666,3
14673,3
14675,3
14682,3
14735,3
14745,3
14767,3
14788,3
14814,3
14831,3
14854,3
14861,3
14898,3
14918,3
14928,3
14940,3
14942,3
14967,3
14970,3
14973,3
14988,3
15000,3
15026,3
15075,3
15082,3
15091,3
15094,3
15096,3
15119,3
15123,3
15163,3
15176,3
15269,3
15277,3
15281,3
15320,3
15352,3
15364,3
15399,3
15410,3
15543,3
15546,3
15585,3
15594,3
15609,3
15700,3
15718,3
15760,3
15771,3
15781,3
15794,3
16024,3
16051,3
16101,3
16158,3
16222,3
16296,3
16320,3
16351,3
16385,3
16415,3
16417,3
16443,3
16514,3
16567,3
16581,3
16700,3
16733,3
16737,3
16741,3
16750,3
16802,3
16866,3
16917,3
16936,3
17023,3
17111,3
17143,3
17198,3
17205,3
17360,3
17440,3
17443,3
17477,3
17500,3
17505,3
17521,3
17562,3
17607,3
17625,3
17653,3
17682,3
17711,3
17775,3
17807,3
17841,3
17850,3
17902,3
17907,3
17926,3
17927,3
18048,3
18055,3
18075,3
18146,3
18167,3
18217,3
18293,3
18299,3
18303,3
18317,3
18351,3
18357,3
18362,3
18399,3
18403,3
18412,3
18415,3
18428,3
18430,3
18441,3
18478,3
18484,3
18495,3
18497,3
18501,3
18517,3
18528,3
18531,3
18550,3
18569,3
18582,3
18627,3
18707,3
18708,3
18811,3
18844,3
18847,3
18898,3
18921,3
18927,3
18931,3
18945,3
18993,3
19050,3
19074,3
19096,3
19138,3
19161,3
19162,3
19164,3
19170,3
19177,3
19194,3
19285,3
19309,3
19314,3
19325,3
19346,3
19385,3
19392,3
19401,3
19404,3
19424,3
19438,3
19439,3
19445,3
19459,3
19468,3
19524,3
19531,3
19535,3
19571,3
19574,3
19577,3
19580,3
19585,3
19586,3
19595,3
19601,3
19602,3
19603,3
19627,3
19648,3
19656,3
19687,3
19693,3
19696,3
19702,3
19710,3
19717,3
19740,3
19744,3
19768,3
19769,3
19809,3
19826,3
19835,3
19841,3
19867,3
19887,3
19900,3
19938,3
19946,3
19955,3
20001,3
20006,3
20011,3
20030,3
20072,3
20084,3
20104,3
20107,3
20148,3
20150,3
20161,3
20238,3
20251,3
20332,3
20341,3
20452,3
20461,3
20494,3
20562,3
20570,3
20575,3
20610,3
20624,3
20636,3
20737,3
20740,3
20792,3
20817,3
20829,3
20886,3
20889,3
20897,3
20936,3
21077,3
21182,3
21247,3
21250,3
21372,3
21389,3
21422,3
21501,3
21504,3
21508,3
21565,3
21593,3
21625,3
21727,3
21741,3
21757,3
21961,3
21974,3
21983,3
21996,3
21998,3
22047,3
22060,3
22076,3
22110,3
22126,3
22142,3
22149,3
22152,3
22156,3
22195,3
22229,3
22272,3
22279,3
22292,3
22295,3
22319,3
22320,3
22335,3
22341,3
22402,3
22440,3
22449,3
22540,3
22554,3
22582,3
22617,3
22620,3
22624,3
22626,3
22628,3
22630,3
22631,3
22632,3
22642,3
22656,3
22689,3
22750,3
22756,3
22782,3
22795,3
22830,3
22850,3
22856,3
22862,3
22869,3
22920,3
22945,3
22946,3
22956,3
22960,3
22965,3
22988,3
23052,3
23069,3
23074,3
23112,3
23116,3
23275,3
23303,3
23350,3
23352,3
23360,3
23375,3
23408,3
23409,3
23412,3
23424,3
23431,3
23432,3
23436,3
23450,3
23484,3
23530,3
23534,3
23540,3
23543,3
23570,3
23618,3
23628,3
23719,3
23722,3
23738,3
23798,3
23831,3
23861,3
23879,3
23936,3
23937,3
23980,3
24011,3
24098,3
24104,3
24201,3
24203,3
24205,3
24241,3
24273,3
24283,3
24286,3
24289,3
24333,3
24365,3
24367,3
24391,3
24413,3
24436,3
24447,3
24476,3
24516,3
24536,3
24569,3
24575,3
24581,3
24589,3
24590,3
24591,3
24596,3
24597,3
24695,3
24700,3
24707,3
24709,3
24732,3
24755,3
24759,3
24760,3
24770,3
24875,3
24876,3
24901,3
24964,3
24981,3
25018,3
25024,3
25037,3
25038,3
25042,3
25059,3
25060,3
25061,3
25094,3
25139,3
25159,3
25161,3
25173,3
25175,3
25180,3
25230,3
25245,3
25275,3
25278,3
25294,3
25386,3
25464,3
25487,3
25510,3
25598,3
25636,3
25650,3
25684,3
25685,3
25686,3
25701,3
25706,3
25728,3
25734,3
25872,3
25887,3
25890,3
25898,3
25919,3
25932,3
26031,3
26049,3
26062,3
26094,3
26123,3
26135,3
26200,3
26219,3
26225,3
26234,3
26245,3
26296,3
26300,3
26319,3
26436,3
26575,3
26627,3
26629,3
26630,3
26642,3
26705,3
26760,3
26764,3
26769,3
26774,3
26807,3
26832,3
26856,3
26866,3
26885,3
26913,3
26978,3
27022,3
27041,3
27044,3
27058,3
27096,3
27125,3
27128,3
27171,3
27209,3
27331,3
27419,3
27422,3
27587,3
27619,3
27644,3
27703,3
27713,3
27814,3
27824,3
27833,3
27845,3
28061,3
28094,3
28100,3
28104,3
28207,3
28214,3
28250,3
28279,3
28299,3
28325,3
28372,3
28375,3
28399,3
28409,3
28411,3
28412,3
28424,3
28435,3
28444,3
28448,3
28470,3
28508,3
28510,3
28529,3
28539,3
28558,3
28561,3
28568,3
28586,3
28602,3
28632,3
28635,3
28673,3
28685,3
28775,3
28802,3
28808,3
28809,3
28817,3
28819,3
28841,3
28845,3
28860,3
28873,3
28927,3
28932,3
28961,3
28974,3
29002,3
29023,3
29025,3
29062,3
29063,3
29098,3
29105,3
29135,3
29149,3
29153,3
29175,3
29211,3
29225,3
29242,3
29286,3
29287,3
29294,3
29305,3
29310,3
29314,3
29317,3
29345,3
29348,3
29372,3
29405,3
29441,3
29442,3
29467,3
29485,3
29488,3
29495,3
29506,3
29523,3
29524,3
29544,3
29555,3
29598,3
29604,3
29642,3
29669,3
29670,3
29702,3
29722,3
29737,3
29800,3
29874,3
29886,3
29888,3
29913,3
29919,3
29923,3
29927,3
29929,3
29939,3
29953,3
29965,3
30006,3
30075,3
30121,3
30123,3
30128,3
30250,3
30343,3
30445,3
30481,3
30514,3
30527,3
30563,3
30599,3
30701,3
30792,3
30814,3
30851,3
30865,3
30880,3
30969,3
31001,3
31005,3
31041,3
31255,3
31261,3
31271,3
31308,3
31345,3
31349,3
31360,3
31363,3
31365,3
31377,3
31385,3
31396,3
31466,3
31490,3
31543,3
31590,3
31686,3
31691,3
31732,3
31797,3
32027,3
32164,3
32219,3
32225,3
32243,3
32300,3
32305,3
32332,3
32348,3
32349,3
32389,3
32399,3
32400,3
32409,3
32415,3
32435,3
32452,3
32477,3
32506,3
32570,3
32574,3
32591,3
32605,3
32659,3
32722,3
32734,3
32750,3
32768,3
32770,3
32821,3
32824,3
32827,3
32868,3
32936,3
32955,3
32969,3
33019,3
33032,3
33039,3
33063,3
33123,3
33229,3
33303,3
33308,3
33313,3
33334,3
33345,3
33363,3
33413,3
33441,3
33480,3
33585,3
33674,3
33680,3
33693,3
33712,3
33729,3
33730,3
33783,3
33848,3
33887,3
33929,3
33938,3
33990,3
34020,3
34039,3
34091,3
34094,3
34096,3
34097,3
34141,3
34144,3
34215,3
34216,3
34218,3
34223,3
34329,3
34353,3
34393,3
34412,3
34483,3
34534,3
34602,3
34613,3
34685,3
34686,3
34697,3
34725,3
34756,3
34757,3
34780,3
34825,3
34830,3
34843,3
34846,3
34861,3
34875,3
34880,3
34894,3
34921,3
34950,3
34977,3
35022,3
35065,3
35080,3
35141,3
35142,3
35162,3
35224,3
35227,3
35265,3
35310,3
35351,3
35371,3
35389,3
35393,3
35449,3
35474,3
35592,3
35616,3
35619,3
35625,3
35648,3
35658,3
35743,3
35786,3
35801,3
35884,3
35887,3
35916,3
35918,3
35924,3
35963,3
36002,3
36028,3
36059,3
36068,3
36075,3
36095,3
36101,3
36162,3
36169,3
36239,3
36282,3
36314,3
36316,3
36356,3
36395,3
36404,3
36424,3
36456,3
36485,3
36502,3
36546,3
36557,3
36609,3
36653,3
36673,3
36681,3
36698,3
36712,3
36726,3
36749,3
36798,3
36814,3
36819,3
36904,3
36908,3
36928,3
37046,3
37070,3
37089,3
37240,3
37262,3
37371,3
37377,3
37388,3
37396,3
37401,3
37479,3
37561,3
37565,3
37595,3
37600,3
37622,3
37661,3
37664,3
37667,3
37703,3
37742,3
37764,3
37809,3
37846,3
37862,3
37877,3
37887,3
37928,3
37936,3
37967,3
38006,3
38022,3
38025,3
38026,3
38032,3
38075,3
38083,3
38099,3
38110,3
38121,3
38129,3
38151,3
38165,3
38170,3
38172,3
38175,3
38201,3
38229,3
38230,3
38238,3
38245,3
38252,3
38276,3
38277,3
38293,3
38318,3
38339,3
38342,3
38343,3
38347,3
38349,3
38356,3
38365,3
38368,3
38371,3
38377,3
38379,3
38388,3
38393,3
38394,3
38406,3
38409,3
38421,3
38424,3
38426,3
38428,3
38430,3
38441,3
38443,3
38448,3
38459,3
38460,3
38463,3
38464,3
38467,3
38478,3
38494,3
38495,3
38496,3
38537,3
38539,3
38545,3
38555,3
38576,3
38577,3
38583,3
38585,3
38592,3
38622,3
38624,3
38643,3
38652,3
38657,3
38680,3
38681,3
38699,3
38710,3
38736,3
38843,3
38849,3
38870,3
38873,3
38878,3
38907,3
38912,3
38921,3
38963,3
38992,3
38994,3
39002,3
39007,3
39067,3
39104,3
39147,3
39161,3
39179,3
39185,3
39190,3
39199,3
39202,3
39214,3
39222,3
39226,3
39233,3
39256,3
39328,3
39332,3
39336,3
39350,3
39363,3
39370,3
39371,3
39384,3
39386,3
39407,3
39424,3
39439,3
39446,3
39447,3
39452,3
39456,3
39461,3
39465,3
39467,3
39471,3
39478,3
39537,3
39541,3
39544,3
39547,3
39556,3
39557,3
39559,3
39561,3
39571,3
39577,3
39578,3
39579,3
39581,3
39584,3
39587,3
39588,3
39596,3
39602,3
39605,3
39608,3
39610,3
39611,3
39612,3
39613,3
39619,3
39622,3
39623,3
39625,3
39627,3
39637,3
39674,3
39675,3
39686,3
39723,3
39727,3
39729,3
39739,3
39743,3
39745,3
39746,3
39747,3
39765,3
39766,3
39784,3
39785,3
39789,3
39885,3
39935,3
40004,3
40020,3
40092,3
40094,3
40096,3
40109,3
40141,3
40160,3
40300,3
40302,3
40306,3
40332,3
40441,3
40449,3
40489,3
40496,3
40536,3
40537,3
40543,3
40552,3
40624,3
40655,3
40678,3
40744,3
40835,3
40938,3
40959,3
41014,3
41069,3
41078,3
41264,3
41274,3
41314,3
41350,3
41357,3
41395,3
41416,3
41418,3
41442,3
41443,3
41465,3
41473,3
41474,3
41491,3
41496,3
41507,3
41524,3
41525,3
41539,3
41564,3
41570,3
41584,3
41590,3
41592,3
41596,3
41599,3
41609,3
41619,3
41625,3
41626,3
41650,3
41948,3
41968,3
41994,3
42006,3
42019,3
42021,3
42031,3
42061,3
42062,3
42099,3
42158,3
42316,3
42382,3
42426,3
42451,3
42462,3
42478,3
42480,3
42557,3
42584,3
42636,3
42639,3
42655,3
42659,3
42670,3
42694,3
42714,3
42721,3
42741,3
42753,3
42767,3
42789,3
42800,3
42845,3
42846,3
42854,3
42898,3
42946,3
42960,3
42990,3
42997,3
43002,3
43011,3
43026,3
43044,3
43110,3
43164,3
43208,3
43231,3
43232,3
43237,3
43295,3
43298,3
43306,3
43494,3
43623,3
43673,3
43679,3
43705,3
43710,3
43737,3
43839,3
43840,3
43935,3
43957,3
43958,3
43981,3
43992,3
44001,3
44007,3
44016,3
44032,3
44054,3
44073,3
44168,3
44194,3
44210,3
44211,3
44241,3
44250,3
44262,3
44272,3
44278,3
44293,3
44296,3
44309,3
44314,3
44316,3
44350,3
44385,3
44388,3
44391,3
44416,3
44445,3
44459,3
44476,3
44536,3
44538,3
44653,3
44660,3
44664,3
44666,3
44680,3
44696,3
44706,3
44720,3
44730,3
44740,3
44762,3
44768,3
44785,3
44847,3
44968,3
45017,3
45023,3
45056,3
45075,3
45083,3
45085,3
45125,3
45132,3
45135,3
45143,3
45244,3
45308,3
45375,3
45388,3
45741,3
45872,3
45886,3
46021,3
46072,3
46094,3
46106,3
46115,3
46137,3
46313,3
46381,3
46393,3
46414,3
46534,3
46594,3
46639,3
46719,3
46825,3
46991,3
47044,3
47185,3
47203,3
47220,3
47350,3
47351,3
47363,3
47366,3
47390,3
47481,3
47587,3
47604,3
47605,3
47622,3
47745,3
47783,3
47860,3
47876,3
47882,3
47890,3
47901,3
47905,3
47908,3
47934,3
47987,3
48016,3
48024,3
48054,3
48088,3
48097,3
48211,3
48212,3
48213,3
48217,3
48235,3
48237,3
48239,3
48245,3
48269,3
48282,3
48306,3
48375,3
48456,3
48459,3
48461,3
48464,3
48522,3
48525,3
48534,3
48537,3
48545,3
48555,3
48557,3
48636,3
48657,3
48709,3
48744,3
48758,3
48837,3
48839,3
48842,3
48860,3
48874,3
48931,3
48954,3
48969,3
48979,3
48981,3
48990,3
49009,3
49060,3
49092,3
49101,3
49130,3
49144,3
49147,3
49181,3
49202,3
49215,3
49239,3
49247,3
49248,3
49253,3
49304,3
49333,3
49340,3
49346,3
49349,3
49363,3
49366,3
49370,3
49383,3
49386,3
49403,3
49415,3
49493,3
49498,3
49539,3
49564,3
49573,3
49600,3
49623,3
49633,3
49639,3
49701,3
49727,3
49752,3
49758,3
49761,3
49764,3
49804,3
49886,3
49896,3
49904,3
49906,3
49909,3
49918,3
49938,3
49939,3
49952,3
49961,3
49963,3
49968,3
49973,3
49990,3
50005,3
50014,3
50016,3
50081,3
50182,3
50247,3
50337,3
50347,3
50538,3
50571,3
50663,3
50832,3
50878,3
50905,3
50907,3
50921,3
50998,3
51039,3
51072,3
51363,3
51424,3
51465,3
51472,3
51498,3
51545,3
51574,3
51584,3
51615,3
51816,3
51841,3
51842,3
51847,3
51864,3
51877,3
51888,3
51938,3
51955,3
52004,3
52111,3
52132,3
52134,3
52151,3
52176,3
52197,3
52365,3
52481,3
52485,3
52489,3
52499,3
52577,3
52660,3
52667,3
52682,3
52686,3
52688,3
52689,3
52699,3
52754,3
52826,3
52890,3
52905,3
52925,3
53208,3
53209,3
53277,3
53675,3
53695,3
53700,3
53780,3
53843,3
53848,3
53959,3
54035,3
54063,3
54093,3
54219,3
54226,3
54274,3
54292,3
54333,3
54430,3
54470,3
54495,3
54598,3
54599,3
54607,3
54655,3
54660,3
54690,3
54701,3
54713,3
54756,3
54782,3
54805,3
54815,3
54825,3
54828,3
54836,3
54934,3
54940,3
54960,3
55073,3
55077,3
55102,3
55122,3
55175,3
55189,3
55192,3
55195,3
55220,3
55245,3
55316,3
55363,3
55383,3
55428,3
55452,3
55567,3
55653,3
55657,3
55660,3
55682,3
55691,3
55706,3
55718,3
55719,3
55733,3
55748,3
55756,3
55765,3
55770,3
55802,3
55803,3
55813,3
55830,3
55840,3
55914,3
55929,3
56012,3
56045,3
56079,3
56138,3
56166,3
56252,3
56256,3
56267,3
56271,3
56280,3
56292,3
56307,3
56332,3
56334,3
56412,3
56488,3
56505,3
56524,3
56546,3
56572,3
56601,3
56602,3
56632,3
56651,3
56657,3
56708,3
56712,3
56739,3
56741,3
56759,3
56776,3
56787,3
56814,3
56818,3
56906,3
56916,3
56950,3
56984,3
57088,3
57089,3
57115,3
57162,3
57163,3
57255,3
57264,3
57271,3
57318,3
57334,3
57471,3
57612,3
57613,3
57626,3
57688,3
57746,3
57750,3
57751,3
57767,3
57774,3
57786,3
57790,3
57795,3
57809,3
57936,3
57943,3
58239,3
58340,3
58351,3
58441,3
58487,3
58501,3
58503,3
58509,3
58523,3
58688,3
58758,3
58838,3
58853,3
58855,3
58860,3
58899,3
59010,3
59122,3
59174,3
59239,3
59284,3
59355,3
59473,3
59530,3
59722,3
59781,3
59785,3
59896,3
60008,3
60056,3
60073,3
60200,3
60625,3
60627,3
60661,3
60675,3
60688,3
60891,3
60949,3
60985,3
60999,3
61254,3
61262,3
61283,3
61303,3
61829,3
61835,3
61856,3
61972,3
61979,3
61980,3
62009,3
62223,3
62678,3
62695,3
62716,3
62722,3
62732,3
62838,3
62878,3
62904,3
62925,3
62955,3
62956,3
62971,3
63105,3
63163,3
63343,3
63528,3
63588,3
63837,3
63869,3
63912,3
64014,3
64049,3
64296,3
64317,3
64705,3
65016,3
65039,3
65080,3
65085,3
65371,3
65576,3
66094,3
66177,3
66226,3
66269,3
66468,3
66492,3
66504,3
66506,3
66549,3
66554,3
66725,3
66795,3
66811,3
66923,3
67013,3
67096,3
67280,3
67326,3
67337,3
67622,3
67794,3
67952,3
68309,3
68310,3
68406,3
68453,3
68488,3
68667,3
68739,3
69116,3
69141,3
69161,3
69175,3
69296,3
69320,3
69381,3
69477,3
69515,3
69518,3
69558,3
69599,3
69630,3
69649,3
69658,3
69710,3
69729,3
69783,3
69859,3
70022,3
70497,3
70845,3
70850,3
70884,3
70908,3
70923,3
70957,3
71002,3
71125,3
71135,3
71244,3
71289,3
71319,3
71322,3
71363,3
71396,3
71461,3
71585,3
72096,3
72122,3
72127,3
72135,3
72248,3
72289,3
72413,3
72553,3
72788,3
72800,3
72860,3
72861,3
72888,3
72897,3
73052,3
73093,3
73393,3
73435,3
73584,3
73655,3
73881,3
73890,3
73909,3
73924,3
74056,3
74112,3
74140,3
74172,3
74242,3
74318,3
74321,3
74349,3
74758,3
74865,3
75043,3
75549,3
75918,3
76148,3
76302,3
76414,3
77022,3
77527,3
77596,3
77651,3
77738,3
77790,3
77934,3
77966,3
78034,3
78185,3
78198,3
78235,3
78710,3
78745,3
78892,3
78949,3
79045,3
79281,3
79428,3
79494,3
79801,3
79866,3
79876,3
79950,3
80202,3
80236,3
80375,3
80406,3
80473,3
80579,3
80704,3
80710,3
80830,3
80976,3
81198,3
81421,3
81429,3
81604,3
81798,3
81876,3
82130,3
82326,3
82541,3
82572,3
82693,3
82705,3
82956,3
83179,3
83437,3
83822,3
83839,3
